Date,Source,Contact,Contact Group,Description,Description_Clean,Category,Match_Score,Matched_Rule,Auto_Approved,Suggestion_1,Suggestion_2,Suggestion_3
16 Dec 2022,Spend Money,DHL,,DHL,dhl,Antiques and Artwork,100.0,dhl,True,,,
16 Dec 2022,Spend Money,UPS,,UPS,ups,Postage and Carriage,100.0,ups,True,,,
16 Dec 2022,Spend Money,Royal Mail,,Royal Mail,royal mail,Postage and Carriage,100.0,royal mail,True,,,
19 Dec 2022,Spend Money,Post Office,,Post Office,post office,Postage and Carriage,100.0,post office,True,,,
19 Dec 2022,Spend Money,Royal Mail,,Royal Mail,royal mail,Postage and Carriage,100.0,royal mail,True,,,
19 Dec 2022,Spend Money,Post Office,,Post Office,post office,Postage and Carriage,100.0,post office,True,,,
19 Dec 2022,Spend Money,Post Office,,Post Office,post office,Postage and Carriage,100.0,post office,True,,,
28 Dec 2022,Spend Money,Royal Mail,,Royal Mail,royal mail,Postage and Carriage,100.0,royal mail,True,,,
03 Jan 2023,Spend Money,Royal Mail,,Royal Mail,royal mail,Postage and Carriage,100.0,royal mail,True,,,
05 Jan 2023,Spend Money,Royal Mail,,Royal Mail,royal mail,Postage and Carriage,100.0,royal mail,True,,,
05 Jan 2023,Spend Money,Post Office,,Post Office,post office,Postage and Carriage,100.0,post office,True,,,
16 Jan 2023,Spend Money,Post Office,,Post Office,post office,Postage and Carriage,100.0,post office,True,,,
16 Jan 2023,Spend Money,Post Office,,Post Office,post office,Postage and Carriage,100.0,post office,True,,,
30 Jan 2023,Spend Money,Post Office,,Post Office,post office,Postage and Carriage,100.0,post office,True,,,
01 Feb 2023,Spend Money,Post Office,,Post Office,post office,Postage and Carriage,100.0,post office,True,,,
17 Feb 2023,Spend Money,Post Office,,Post Office,post office,Postage and Carriage,100.0,post office,True,,,
01 Mar 2023,Spend Money,Post Office,,Post Office,post office,Postage and Carriage,100.0,post office,True,,,
08 Mar 2023,Spend Money,Post Office,,Post Office,post office,Postage and Carriage,100.0,post office,True,,,
17 Mar 2023,Spend Money,Post Office,,Post Office,post office,Postage and Carriage,100.0,post office,True,,,
22 Aug 2023,Spend Money,Post Office,,Post Office,post office,Postage and Carriage,100.0,post office,True,,,
01 Sep 2023,Spend Money,Post Office,,Post Office,post office,Postage and Carriage,100.0,post office,True,,,
05 Sep 2023,Spend Money,FedEx Express,,FedEx Express,fedex express,Postage and Carriage,100.0,fedex express,True,,,
20 Sep 2023,Spend Money,DHL,,DHL,dhl,Antiques and Artwork,100.0,dhl,True,,,
03 Oct 2023,Spend Money,POSTMARK LONDON,,POSTMARK LONDON,postmark london,Postage and Carriage,100.0,postmark london,True,,,
12 Oct 2023,Spend Money,Post Office,,Post Office,post office,Postage and Carriage,100.0,post office,True,,,
18 Oct 2023,Spend Money,LADBROKE GROVE POST OFF,,LADBROKE GROVE POST OFF,ladbroke grove post off,Postage and Carriage,100.0,ladbroke grove post off,True,,,
30 Oct 2023,Spend Money,Post Office,,Post Office,post office,Postage and Carriage,100.0,post office,True,,,
10 Nov 2023,Spend Money,Air Mail,,Air Mail,air mail,Postage and Carriage,100.0,air mail,True,,,
14 Nov 2023,Spend Money,Fedex,,Fedex,fedex,Postage and Carriage,100.0,fedex,True,,,
08 Dec 2023,Spend Money,UPS,,UPS,ups,Postage and Carriage,100.0,ups,True,,,
08 Dec 2023,Spend Money,Fedex,,Fedex,fedex,Postage and Carriage,100.0,fedex,True,,,
11 Dec 2023,Spend Money,Fedex,,Fedex,fedex,Postage and Carriage,100.0,fedex,True,,,
14 Dec 2023,Spend Money,Fedex,,Fedex,fedex,Postage and Carriage,100.0,fedex,True,,,
14 Dec 2023,Spend Money,FedEx Express,,Fedex,fedex,Postage and Carriage,100.0,fedex,True,,,
14 Dec 2023,Receive Money,Pitney Bowes Finance Limited,,Pitney Bowes Finance Limited,pitney bowes finance limited,Postage and Carriage,100.0,pitney bowes finance limited,True,,,
19 Dec 2023,Spend Money,Grace Mcinnes,,Grace Mcinnes,grace mcinnes,Travelling,100.0,grace mcinnes,True,,,
15 Jan 2024,Spend Money,Grace Mcinnes,,Grace Mcinnes,grace mcinnes,Travelling,100.0,grace mcinnes,True,,,
23 Jan 2024,Spend Money,Credit Line Call Centre,,Credit Line Call Centre,line call centre,Telephone,100.0,line call centre,True,,,
24 Jan 2024,Spend Money,E-Tech Zone,,E-Tech Zone,etech zone,Telephone,100.0,etech zone,True,,,
05 Feb 2024,Spend Money,LS Ismash London,,LS Ismash London,ls ismash london,Telephone,100.0,ls ismash london,True,,,
14 Feb 2024,Spend Money,Bespoke Telecoms,,Bespoke Telecoms,bespoke telecoms,Telephone,100.0,bespoke telecoms,True,,,
09 May 2024,Spend Money,vodafone,,vodafone,vodafone,Telephone,100.0,vodafone,True,,,
04 Jul 2024,Spend Money,vodafone,,vodafone,vodafone,Telephone,100.0,vodafone,True,,,
13 Aug 2024,Spend Money,vodafone,,vodafone,vodafone,Telephone,100.0,vodafone,True,,,
25 Oct 2024,Spend Money,BT GROUP PLC,,BT GROUP PLC,bt group plc,Telephone,100.0,bt group plc,True,,,
01 Nov 2024,Spend Money,Vodaphone,,Vodaphone,vodaphone,"Telephone and Fax, 2202 - VAT",100.0,vodaphone,True,,,
27 Nov 2024,Spend Money,BT GROUP PLC,,BT GROUP PLC,bt group plc,Telephone,100.0,bt group plc,True,,,
01 Jan 2025,Spend Money,Vodaphone,,Vodaphone,vodaphone,"Telephone and Fax, 2202 - VAT",100.0,vodaphone,True,,,
02 Dec 2023,Spend Money,BT GROUP PLC,,BT GROUP PLC,bt group plc,Telephone,100.0,bt group plc,True,,,
09 Apr 2021,Spend Money,Vodaphone,,Vodaphone,vodaphone,"Telephone and Fax, 2202 - VAT",100.0,vodaphone,True,,,
06 Jan 2022,Spend Money,vodafone,,vodafone,vodafone,Telephone,100.0,vodafone,True,,,
25 Oct 2022,Spend Money,vodafone,,vodafone,vodafone,Telephone,100.0,vodafone,True,,,
10 Nov 2022,Spend Money,vodafone,,vodafone,vodafone,Telephone,100.0,vodafone,True,,,
15 Nov 2022,Spend Money,vodafone,,vodafone,vodafone,Telephone,100.0,vodafone,True,,,
06 Dec 2022,Spend Money,vodafone,,vodafone,vodafone,Telephone,100.0,vodafone,True,,,
15 Dec 2023,Spend Money,vodafone,,vodafone,vodafone,Telephone,100.0,vodafone,True,,,
29 May 2024,Spend Money,Zoom,,Zoom,zoom,"Telephone, 2202 - VAT control",100.0,zoom,True,,,
05 Jan 2023,Spend Money,Zoom,,Zoom,zoom,"Telephone, 2202 - VAT control",100.0,zoom,True,,,
06 Apr 2023,Spend Money,Zoom,,Zoom,zoom,"Telephone, 2202 - VAT control",100.0,zoom,True,,,
05 Nov 2023,Spend Money,Zoom,,Zoom,zoom,"Telephone, 2202 - VAT control",100.0,zoom,True,,,
01 Dec 2023,Spend Money,Zoom,,Zoom,zoom,"Telephone, 2202 - VAT control",100.0,zoom,True,,,
07 Dec 2023,Spend Money,Zoom,,Zoom,zoom,"Telephone, 2202 - VAT control",100.0,zoom,True,,,
22 Mar 2024,Spend Money,Zoom,,Zoom,zoom,"Telephone, 2202 - VAT control",100.0,zoom,True,,,
19 Jul 2023,Spend Money,Zoom,,Zoom,zoom,"Telephone, 2202 - VAT control",100.0,zoom,True,,,
17 Aug 2023,Spend Money,Zoom,,Zoom,zoom,"Telephone, 2202 - VAT control",100.0,zoom,True,,,
19 Sep 2023,Spend Money,Zoom,,Zoom,zoom,"Telephone, 2202 - VAT control",100.0,zoom,True,,,
11 Oct 2023,Spend Money,Zoom,,Zoom,zoom,"Telephone, 2202 - VAT control",100.0,zoom,True,,,
18 Oct 2023,Spend Money,Zoom,,Zoom,zoom,"Telephone, 2202 - VAT control",100.0,zoom,True,,,
13 Nov 2023,Spend Money,Zoom,,Zoom,zoom,"Telephone, 2202 - VAT control",100.0,zoom,True,,,
17 Nov 2023,Spend Money,Zoom,,Zoom,zoom,"Telephone, 2202 - VAT control",100.0,zoom,True,,,
11 Dec 2023,Spend Money,Zoom,,Zoom,zoom,"Telephone, 2202 - VAT control",100.0,zoom,True,,,
19 Dec 2023,Spend Money,Zoom,,Zoom,zoom,"Telephone, 2202 - VAT control",100.0,zoom,True,,,
17 Jan 2024,Spend Money,Zoom,,Zoom,zoom,"Telephone, 2202 - VAT control",100.0,zoom,True,,,
19 Feb 2024,Spend Money,Zoom,,Zoom,zoom,"Telephone, 2202 - VAT control",100.0,zoom,True,,,
19 Mar 2024,Spend Money,Zoom,,Zoom,zoom,"Telephone, 2202 - VAT control",100.0,zoom,True,,,
17 Apr 2024,Spend Money,Zoom,,Zoom,zoom,"Telephone, 2202 - VAT control",100.0,zoom,True,,,
17 May 2024,Spend Money,Zoom,,Zoom,zoom,"Telephone, 2202 - VAT control",100.0,zoom,True,,,
19 Jun 2024,Spend Money,Zoom,,Zoom,zoom,"Telephone, 2202 - VAT control",100.0,zoom,True,,,
08 Apr 2021,Spend Money,Zoom,,Zoom,zoom,"Telephone, 2202 - VAT control",100.0,zoom,True,,,
11 Apr 2021,Spend Money,Zoom,,Zoom,zoom,"Telephone, 2202 - VAT control",100.0,zoom,True,,,
12 Apr 2021,Spend Money,Zoom,,Zoom,zoom,"Telephone, 2202 - VAT control",100.0,zoom,True,,,
05 May 2021,Spend Money,Zoom,,Zoom,zoom,"Telephone, 2202 - VAT control",100.0,zoom,True,,,
08 May 2021,Spend Money,Robert John Silva,,Robert John Silva,robert john silva,"Telephone, 2202 - VAT control",100.0,robert john silva,True,,,
11 May 2021,Spend Money,Zoom,,Zoom,zoom,"Telephone, 2202 - VAT control",100.0,zoom,True,,,
12 May 2021,Spend Money,Zoom,,Zoom,zoom,"Telephone, 2202 - VAT control",100.0,zoom,True,,,
08 Jun 2021,Spend Money,Zoom,,Zoom,zoom,"Telephone, 2202 - VAT control",100.0,zoom,True,,,
11 Jun 2021,Spend Money,Zoom,,Zoom,zoom,"Telephone, 2202 - VAT control",100.0,zoom,True,,,
12 Jun 2021,Spend Money,Zoom,,Zoom,zoom,"Telephone, 2202 - VAT control",100.0,zoom,True,,,
06 Jul 2021,Spend Money,Zoom,,Zoom,zoom,"Telephone, 2202 - VAT control",100.0,zoom,True,,,
08 Jul 2021,Spend Money,Zoom,,Zoom,zoom,"Telephone, 2202 - VAT control",100.0,zoom,True,,,
11 Jul 2021,Spend Money,Zoom,,Zoom,zoom,"Telephone, 2202 - VAT control",100.0,zoom,True,,,
12 Jul 2021,Spend Money,Zoom,,Zoom,zoom,"Telephone, 2202 - VAT control",100.0,zoom,True,,,
08 Aug 2021,Spend Money,Zoom,,Zoom,zoom,"Telephone, 2202 - VAT control",100.0,zoom,True,,,
11 Aug 2021,Spend Money,Zoom,,Zoom,zoom,"Telephone, 2202 - VAT control",100.0,zoom,True,,,
12 Aug 2021,Spend Money,Zoom,,Zoom,zoom,"Telephone, 2202 - VAT control",100.0,zoom,True,,,
08 Sep 2021,Spend Money,Zoom,,Zoom,zoom,"Telephone, 2202 - VAT control",100.0,zoom,True,,,
11 Sep 2021,Spend Money,Zoom,,Zoom,zoom,"Telephone, 2202 - VAT control",100.0,zoom,True,,,
12 Sep 2021,Spend Money,Zoom,,Zoom,zoom,"Telephone, 2202 - VAT control",100.0,zoom,True,,,
08 Oct 2021,Spend Money,Zoom,,Zoom,zoom,"Telephone, 2202 - VAT control",100.0,zoom,True,,,
11 Oct 2021,Spend Money,Zoom,,Zoom,zoom,"Telephone, 2202 - VAT control",100.0,zoom,True,,,
12 Oct 2021,Spend Money,Zoom,,Zoom,zoom,"Telephone, 2202 - VAT control",100.0,zoom,True,,,
08 Nov 2021,Spend Money,Zoom,,Zoom,zoom,"Telephone, 2202 - VAT control",100.0,zoom,True,,,
11 Nov 2021,Spend Money,Zoom,,Zoom,zoom,"Telephone, 2202 - VAT control",100.0,zoom,True,,,
12 Nov 2021,Spend Money,Zoom,,Zoom,zoom,"Telephone, 2202 - VAT control",100.0,zoom,True,,,
25 Nov 2021,Spend Money,Zoom,,Zoom,zoom,"Telephone, 2202 - VAT control",100.0,zoom,True,,,
08 Dec 2021,Spend Money,Zoom,,Zoom,zoom,"Telephone, 2202 - VAT control",100.0,zoom,True,,,
11 Dec 2021,Spend Money,Zoom,,Zoom,zoom,"Telephone, 2202 - VAT control",100.0,zoom,True,,,
12 Dec 2021,Spend Money,Zoom,,Zoom,zoom,"Telephone, 2202 - VAT control",100.0,zoom,True,,,
08 Jan 2022,Spend Money,Zoom,,Zoom,zoom,"Telephone, 2202 - VAT control",100.0,zoom,True,,,
11 Jan 2022,Spend Money,Zoom,,Zoom,zoom,"Telephone, 2202 - VAT control",100.0,zoom,True,,,
12 Jan 2022,Spend Money,Zoom,,Zoom,zoom,"Telephone, 2202 - VAT control",100.0,zoom,True,,,
08 Feb 2022,Spend Money,Zoom,,Zoom,zoom,"Telephone, 2202 - VAT control",100.0,zoom,True,,,
11 Feb 2022,Spend Money,Grace Mcinnes,,Grace Mcinnes,grace mcinnes,Travelling,100.0,grace mcinnes,True,,,
12 Feb 2022,Spend Money,Bespoke Telecoms,,Bespoke Telecoms,bespoke telecoms,Telephone,100.0,bespoke telecoms,True,,,
08 Mar 2022,Spend Money,Bespoke Telecoms,,Bespoke Telecoms,bespoke telecoms,Telephone,100.0,bespoke telecoms,True,,,
11 Mar 2022,Spend Money,Bespoke Telecoms,,Bespoke Telecoms,bespoke telecoms,Telephone,100.0,bespoke telecoms,True,,,
12 Mar 2022,Spend Money,Bespoke Telecoms,,Bespoke Telecoms,bespoke telecoms,Telephone,100.0,bespoke telecoms,True,,,
08 Apr 2022,Spend Money,JG PEST CONTROL,,JG PEST CONTROL,jg pest control,Office Supplies,100.0,jg pest control,True,,,
11 Apr 2022,Spend Money,Pest control spray,,Pest control spray,pest control spray,Office Supplies,100.0,pest control spray,True,,,
12 Apr 2022,Spend Money,JG PEST CONTROL,,JG PEST CONTROL,jg pest control,Office Supplies,100.0,jg pest control,True,,,
08 May 2022,Spend Money,AMZNMKTPLACE,,AMZNMKTPLACE,amznmktplace,Office Supplies,100.0,amznmktplace,True,,,
11 May 2022,Spend Money,FORTNUMANDMASON.COM,,FORTNUMANDMASON.COM,fortnumandmasoncom,Office Supplies,100.0,fortnumandmasoncom,True,,,
12 May 2022,Spend Money,AMAZON.CO.UK,,AMAZON.CO.UK,amazoncouk,Office Supplies,100.0,amazoncouk,True,,,
08 Jun 2022,Spend Money,FUNKY HIRE LIMITED,,FUNKY HIRE LIMITED,funky hire limited,Office Supplies,100.0,funky hire limited,True,,,
11 Jun 2022,Receive Money,FUNKY HIRE LIMITED,,FUNKY HIRE LIMITED,funky hire limited,Office Supplies,100.0,funky hire limited,True,,,
12 Jun 2022,Spend Money,AMAZON.CO.UK,,AMAZON.CO.UK,amazoncouk,Office Supplies,100.0,amazoncouk,True,,,
11 Jul 2022,Spend Money,CVS/PHARMACY,,CVS/PHARMACY,cvspharmacy,Office Supplies,100.0,cvspharmacy,True,,,
12 Jul 2022,Spend Money,BOOTS THE CHEMIST,,BOOTS THE CHEMIST,boots the chemist,Office Supplies,100.0,boots the chemist,True,,,
11 Aug 2022,Spend Money,Argos,,Argos,argos,Printing,100.0,argos,True,,,
12 Aug 2022,Spend Money,Amazon,,Amazon,amazon,"Office Equipment, 2202 - VAT control",100.0,amazon,True,,,
11 Sep 2022,Spend Money,Amazon,,Amazon,amazon,"Office Equipment, 2202 - VAT control",100.0,amazon,True,,,
12 Sep 2022,Spend Money,Scribbler,,Scribbler,scribbler,Gifts,100.0,scribbler,True,,,
11 Oct 2022,Spend Money,Amazon,,Amazon,amazon,"Office Equipment, 2202 - VAT control",100.0,amazon,True,,,
12 Oct 2022,Spend Money,Amazon,,Amazon,amazon,"Office Equipment, 2202 - VAT control",100.0,amazon,True,,,
13 Jun 2023,Spend Money,Amazon,,Amazon,amazon,"Office Equipment, 2202 - VAT control",100.0,amazon,True,,,
22 Feb 2024,Spend Money,Amazon,,Amazon,amazon,"Office Equipment, 2202 - VAT control",100.0,amazon,True,,,
23 Apr 2024,Spend Money,Amazon,,Amazon,amazon,"Office Equipment, 2202 - VAT control",100.0,amazon,True,,,
24 Jun 2024,Spend Money,Amazon,,Amazon,amazon,"Office Equipment, 2202 - VAT control",100.0,amazon,True,,,
21 Feb 2025,Spend Money,Amazon,,Amazon,amazon,"Office Equipment, 2202 - VAT control",100.0,amazon,True,,,
02 Aug 2023,Spend Money,Amazon,,Amazon,amazon,"Office Equipment, 2202 - VAT control",100.0,amazon,True,,,
04 Aug 2023,Spend Money,Amazon,,Amazon,amazon,"Office Equipment, 2202 - VAT control",100.0,amazon,True,,,
09 Aug 2023,Spend Money,Amazon,,Amazon,amazon,"Office Equipment, 2202 - VAT control",100.0,amazon,True,,,
13 Oct 2023,Spend Money,Amazon,,Amazon,amazon,"Office Equipment, 2202 - VAT control",100.0,amazon,True,,,
05 Dec 2023,Spend Money,Amazon,,Amazon,amazon,"Office Equipment, 2202 - VAT control",100.0,amazon,True,,,
10 Jan 2024,Spend Money,Amazon,,Amazon,amazon,"Office Equipment, 2202 - VAT control",100.0,amazon,True,,,
10 Jan 2024,Spend Money,Amazon,,Amazon,amazon,"Office Equipment, 2202 - VAT control",100.0,amazon,True,,,
02 Feb 2024,Spend Money,Amazon,,Amazon,amazon,"Office Equipment, 2202 - VAT control",100.0,amazon,True,,,
27 Feb 2024,Receive Money,Amazon,,Amazon,amazon,"Office Equipment, 2202 - VAT control",100.0,amazon,True,,,
06 May 2024,Spend Money,L CORNELISSEN & SON LTD,,L CORNELISSEN & SON LTD,l cornelissen son ltd,Office Stationery,100.0,l cornelissen son ltd,True,,,
26 Jun 2024,Spend Money,Formstack LLC,,Formstack LLC,formstack llc,Office Stationery,100.0,formstack llc,True,,,
27 Apr 2021,Spend Money,W H Smith,,W H Smith,w h smith,Office Stationery,100.0,w h smith,True,,,
28 Apr 2021,Spend Money,Formstack LLC,,Formstack LLC,formstack llc,Office Stationery,100.0,formstack llc,True,,,
05 May 2021,Spend Money,Formstack LLC,,Formstack LLC,formstack llc,Office Stationery,100.0,formstack llc,True,,,
12 May 2021,Spend Money,Formstack LLC,,Formstack LLC,formstack llc,Office Stationery,100.0,formstack llc,True,,,
30 May 2021,Spend Money,Formstack LLC,,Formstack LLC,formstack llc,Office Stationery,100.0,formstack llc,True,,,
17 Jun 2021,Spend Money,Scribbler,,Scribbler,scribbler,Gifts,100.0,scribbler,True,,,
05 Aug 2021,Spend Money,Home Retail Group PLC,,Home Retail Group PLC,home retail group plc,Office Stationery,100.0,home retail group plc,True,,,
05 Aug 2021,Spend Money,Formstack LLC,,Formstack LLC,formstack llc,Office Stationery,100.0,formstack llc,True,,,
06 Aug 2021,Spend Money,Formstack LLC,,Formstack LLC,formstack llc,Office Stationery,100.0,formstack llc,True,,,
07 Aug 2021,Spend Money,1153 Southampton Row,,1153 Southampton Row,southampton row,Office Stationery,100.0,southampton row,True,,,
19 Aug 2021,Spend Money,Formstack LLC,,Formstack LLC,formstack llc,Office Stationery,100.0,formstack llc,True,,,
22 Aug 2021,Spend Money,Scribbler,,Scribbler,scribbler,Gifts,100.0,scribbler,True,,,
22 Aug 2021,Spend Money,1153 Southampton Row,,1153 Southampton Row,southampton row,Office Stationery,100.0,southampton row,True,,,
06 Sep 2021,Spend Money,Formstack LLC,,Formstack LLC,formstack llc,Office Stationery,100.0,formstack llc,True,,,
09 Sep 2021,Spend Money,Groupgreetings,,Groupgreetings,groupgreetings,Gifts,100.0,groupgreetings,True,,,
15 Sep 2021,Spend Money,London Graphic Centre,,London Graphic Centre,london graphic centre,Office Stationery,100.0,london graphic centre,True,,,
01 Oct 2021,Spend Money,Rymans,,Rymans,rymans,Office Stationery,100.0,rymans,True,,,
05 Oct 2021,Spend Money,WH Smith,,WH Smith,wh smith,U.K. Entertainment,100.0,wh smith,True,,,
02 Nov 2021,Spend Money,Rymans,,Rymans,rymans,Office Stationery,100.0,rymans,True,,,
04 Nov 2021,Spend Money,Rymans,,Rymans,rymans,Office Stationery,100.0,rymans,True,,,
26 Nov 2021,Spend Money,Rymans,,Rymans,rymans,Office Stationery,100.0,rymans,True,,,
10 Feb 2022,Spend Money,L CORNELISSEN & SON LTD,,L CORNELISSEN & SON LTD,l cornelissen son ltd,Office Stationery,100.0,l cornelissen son ltd,True,,,
04 Mar 2022,Spend Money,Rymans,,Rymans,rymans,Office Stationery,100.0,rymans,True,,,
11 Mar 2022,Spend Money,Rymans,,Rymans,rymans,Office Stationery,100.0,rymans,True,,,
11 Apr 2022,Spend Money,Rymans,,Rymans,rymans,Office Stationery,100.0,rymans,True,,,
11 May 2022,Spend Money,Rymans,,Rymans,rymans,Office Stationery,100.0,rymans,True,,,
11 Jun 2022,Spend Money,Rymans,,Rymans,rymans,Office Stationery,100.0,rymans,True,,,
28 Jun 2022,Spend Money,Rymans,,Rymans,rymans,Office Stationery,100.0,rymans,True,,,
04 Jul 2022,Spend Money,Rymans,,Rymans,rymans,Office Stationery,100.0,rymans,True,,,
11 Jul 2022,Spend Money,Scribbler,,Scribbler,scribbler,Gifts,100.0,scribbler,True,,,
11 Aug 2022,Spend Money,Rymans,,Rymans,rymans,Office Stationery,100.0,rymans,True,,,
06 Sep 2022,Spend Money,L CORNELISSEN & SON LTD,,L CORNELISSEN & SON LTD,l cornelissen son ltd,Office Stationery,100.0,l cornelissen son ltd,True,,,
11 Sep 2022,Spend Money,Rymans,,Rymans,rymans,Office Stationery,100.0,rymans,True,,,
26 Sep 2022,Spend Money,Rymans,,Rymans,rymans,Office Stationery,100.0,rymans,True,,,
26 Sep 2022,Spend Money,Groupgreetings,,Groupgreetings,groupgreetings,Gifts,100.0,groupgreetings,True,,,
11 Oct 2022,Spend Money,Amazon,,Amazon,amazon,"Office Equipment, 2202 - VAT control",100.0,amazon,True,,,
08 Nov 2022,Spend Money,WH Smith,,WH Smith,wh smith,U.K. Entertainment,100.0,wh smith,True,,,
14 Nov 2022,Spend Money,Argos,,Argos,argos,Printing,100.0,argos,True,,,
16 Nov 2022,Spend Money,Amazon,,Amazon,amazon,"Office Equipment, 2202 - VAT control",100.0,amazon,True,,,
21 Nov 2022,Spend Money,Amazon,,Amazon,amazon,"Office Equipment, 2202 - VAT control",100.0,amazon,True,,,
14 Dec 2022,Spend Money,Amazon,,Amazon,amazon,"Office Equipment, 2202 - VAT control",100.0,amazon,True,,,
14 Dec 2022,Spend Money,Ebay,,Ebay,ebay,Office Stationery,100.0,ebay,True,,,
16 Dec 2022,Spend Money,Ebay,,Ebay,ebay,Office Stationery,100.0,ebay,True,,,
11 Jan 2023,Spend Money,Amazon,,Amazon,amazon,"Office Equipment, 2202 - VAT control",100.0,amazon,True,,,
30 Jan 2023,Spend Money,Amazon,,Amazon,amazon,"Office Equipment, 2202 - VAT control",100.0,amazon,True,,,
30 Jan 2023,Spend Money,Amazon,,Amazon,amazon,"Office Equipment, 2202 - VAT control",100.0,amazon,True,,,
02 Feb 2023,Spend Money,Amazon,,Amazon,amazon,"Office Equipment, 2202 - VAT control",100.0,amazon,True,,,
03 Feb 2023,Spend Money,Amazon,,Amazon,amazon,"Office Equipment, 2202 - VAT control",100.0,amazon,True,,,
